Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,1,7,5,1051,1341,DL,1512,N671MC,110,91,-6,1,HOU,ATL,696,8,11,0,,0
2011,1,7,5,933,1225,DL,1590,N768NC,112,86,-3,4,IAH,ATL,689,7,19,0,,0
2011,1,7,5,655,953,DL,1900,N924DL,118,95,-17,-5,IAH,ATL,689,9,14,0,,0
2011,1,7,5,641,932,DL,1960,N301NB,171,156,2,-1,IAH,MSP,1034,6,9,0,,0
2011,1,8,6,1623,1912,DL,8,N931DL,109,86,9,24,IAH,ATL,689,10,13,0,,0
2011,1,8,6,1314,1600,DL,1204,N934DL,106,88,11,25,HOU,ATL,696,7,11,0,,0
2011,1,8,6,542,843,DL,1248,N341NB,121,86,-4,-3,IAH,ATL,689,25,10,0,,0
2011,1,8,6,602,909,DL,1471,N782NC,127,85,5,-3,HOU,ATL,696,29,13,0,,0
2011,1,8,6,1103,1357,DL,1512,N765NC,114,93,10,13,HOU,ATL,696,7,14,0,,0
2011,1,8,6,921,1210,DL,1590,N770NC,109,86,-18,-8,IAH,ATL,689,7,16,0,,0
2011,1,8,6,655,1008,DL,1900,N932DL,133,86,-2,-5,IAH,ATL,689,35,12,0,,0
2011,1,8,6,633,919,DL,1960,N314NB,166,142,-11,-9,IAH,MSP,1034,8,16,0,,0
2011,1,9,7,,,DL,8,N933DL,,,,,IAH,ATL,689,,,1,B,0
2011,1,9,7,1822,2131,DL,54,N946DL,129,84,17,9,IAH,ATL,689,22,23,0,,0
2011,1,9,7,1318,1604,DL,1204,N912DE,106,82,15,29,HOU,ATL,696,10,14,0,,0
2011,1,9,7,541,823,DL,1248,N338NB,102,82,-24,-4,IAH,ATL,689,8,12,0,,0
2011,1,9,7,559,856,DL,1471,N787NC,117,82,-8,-6,HOU,ATL,696,17,18,0,,0
2011,1,9,7,1057,1350,DL,1512,N779NC,113,86,3,7,HOU,ATL,696,15,12,0,,0
2011,1,9,7,945,1226,DL,1590,N775NC,101,84,-2,16,IAH,ATL,689,5,12,0,,0
2011,1,9,7,700,956,DL,1900,N930DL,116,82,-14,0,IAH,ATL,689,13,21,0,,0
2011,1,9,7,646,930,DL,1960,N341NB,164,126,0,4,IAH,MSP,1034,12,26,0,,0
2011,1,10,1,,,DL,8,N915DE,,,,,IAH,ATL,689,,,1,B,0
2011,1,10,1,,,DL,54,N867DA,,,,,IAH,ATL,689,,,1,B,0
2011,1,10,1,,,DL,1204,N926DL,,,,,HOU,ATL,696,,,1,B,0
2011,1,10,1,,,DL,1248,N338NB,,,,,IAH,ATL,689,,,1,B,0
2011,1,10,1,,,DL,1471,N779NC,,,,,HOU,ATL,696,,,1,B,0
2011,1,10,1,,,DL,1512,N779NC,,,,,HOU,ATL,696,,,1,B,0
2011,1,10,1,,,DL,1590,N787NC,,,,,IAH,ATL,689,,,1,B,0
2011,1,10,1,,,DL,1900,N915DE,,,,,IAH,ATL,689,,,1,B,0
2011,1,10,1,640,916,DL,1960,N368NB,156,136,-14,-2,IAH,MSP,1034,7,13,0,,0
2011,1,11,2,1558,1904,DL,8,N915DE,126,99,1,-1,IAH,ATL,689,6,21,0,,0
2011,1,11,2,1809,2129,DL,54,N915DL,140,100,15,-4,IAH,ATL,689,7,33,0,,0
2011,1,11,2,,,DL,1204,N987DL,,,,,HOU,ATL,696,,,1,B,0
2011,1,11,2,,,DL,1248,N347NB,,,,,IAH,ATL,689,,,1,B,0
2011,1,11,2,,,DL,1471,N772NC,,,,,HOU,ATL,696,,,1,B,0
2011,1,11,2,,,DL,1512,N774NC,,,,,HOU,ATL,696,,,1,B,0
2011,1,11,2,,,DL,1590,N787NC,,,,,IAH,ATL,689,,,1,B,0
2011,1,11,2,,,DL,1900,N915DE,,,,,IAH,ATL,689,,,1,B,0
2011,1,11,2,721,1013,DL,1960,N346NB,172,136,43,39,IAH,MSP,1034,10,26,0,,0
2011,1,12,3,1758,2104,DL,8,N910DL,126,89,121,119,IAH,ATL,689,20,17,0,,0
2011,1,12,3,1837,2201,DL,54,N926DL,144,87,47,24,IAH,ATL,689,40,17,0,,0
2011,1,12,3,,,DL,1204,N965DL,,,,,HOU,ATL,696,,,1,B,0
2011,1,12,3,541,827,DL,1248,N338NB,106,86,-20,-4,IAH,ATL,689,10,10,0,,0
2011,1,12,3,,,DL,1471,N779NC,,,,,HOU,ATL,696,,,1,B,0
2011,1,12,3,1154,1451,DL,1512,N779NC,117,98,64,64,HOU,ATL,696,8,11,0,,0
2011,1,12,3,,,DL,1590,N776NC,,,,,IAH,ATL,689,,,1,B,0
2011,1,12,3,1038,1340,DL,1900,N934DL,122,88,210,218,IAH,ATL,689,21,13,0,,0
2011,1,12,3,637,921,DL,1960,N357NB,164,145,-9,-5,IAH,MSP,1034,8,11,0,,0
2011,1,13,4,1551,1850,DL,8,N975DL,119,91,-13,-8,IAH,ATL,689,12,16,0,,0
2011,1,13,4,1807,2118,DL,54,N982DL,131,95,4,-6,IAH,ATL,689,17,19,0,,0
2011,1,13,4,1257,1548,DL,1204,N986DL,111,93,-1,8,HOU,ATL,696,9,9,0,,0
2011,1,13,4,541,817,DL,1248,N360NB,96,82,-30,-4,IAH,ATL,689,5,9,0,,0
2011,1,13,4,605,858,DL,1471,N670MC,113,88,-6,0,HOU,ATL,696,6,19,0,,0
2011,1,13,4,1047,1349,DL,1512,N778NC,122,87,2,-3,HOU,ATL,696,20,15,0,,0
2011,1,13,4,928,1224,DL,1590,N760NC,116,87,-4,-1,IAH,ATL,689,12,17,0,,0
2011,1,13,4,656,947,DL,1900,N977DL,111,84,-23,-4,IAH,ATL,689,13,14,0,,0
2011,1,13,4,637,930,DL,1960,N326NB,173,156,0,-5,IAH,MSP,1034,7,10,0,,0
2011,1,14,5,1612,1904,DL,8,N911DL,112,93,1,13,IAH,ATL,689,8,11,0,,0
2011,1,14,5,1810,2111,DL,54,N991DL,121,90,-3,-3,IAH,ATL,689,17,14,0,,0
2011,1,14,5,1248,1551,DL,1204,N919DL,123,92,2,-1,HOU,ATL,696,8,23,0,,0
2011,1,14,5,540,846,DL,1248,N324NB,126,93,-1,-5,IAH,ATL,689,14,19,0,,0
2011,1,14,5,604,916,DL,1471,N780NC,132,99,12,-1,HOU,ATL,696,24,9,0,,0
2011,1,14,5,1104,1407,DL,1512,N676MC,123,95,20,14,HOU,ATL,696,15,13,0,,0
2011,1,14,5,926,1238,DL,1590,N670MC,132,97,10,-3,IAH,ATL,689,17,18,0,,0
2011,1,14,5,658,1008,DL,1900,N959DL,130,100,-2,-2,IAH,ATL,689,18,12,0,,0
2011,1,14,5,640,921,DL,1960,N338NB,161,144,-9,-2,IAH,MSP,1034,7,10,0,,0
2011,1,15,6,1657,1952,DL,8,N934DL,115,91,49,58,IAH,ATL,689,11,13,0,,0
2011,1,15,6,1317,1603,DL,1204,N918DE,106,90,14,28,HOU,ATL,696,6,10,0,,0
2011,1,15,6,941,1230,DL,1248,N366NB,109,86,223,236,IAH,ATL,689,8,15,0,,0
2011,1,15,6,601,903,DL,1471,N776NC,122,90,-1,-4,HOU,ATL,696,22,10,0,,0
2011,1,15,6,1048,1342,DL,1512,N765NC,114,90,-5,-2,HOU,ATL,696,9,15,0,,0
2011,1,15,6,1737,2035,DL,1590,N762NC,118,94,487,488,IAH,ATL,689,6,18,0,,0
2011,1,15,6,657,1007,DL,1900,N920DL,130,91,-3,-3,IAH,ATL,689,27,12,0,,0
2011,1,15,6,737,1033,DL,1960,N316NB,176,142,63,55,IAH,MSP,1034,11,23,0,,0
2011,1,16,7,1601,1908,DL,8,N909DE,127,90,5,2,IAH,ATL,689,16,21,0,,0
2011,1,16,7,1246,1535,DL,1204,N921DL,109,89,-14,-3,HOU,ATL,696,8,12,0,,0
2011,1,5,3,1830,2058,OO,4455,N803SK,208,183,13,5,IAH,SLC,1195,14,11,0,,0
2011,1,1,6,1844,2050,OO,4455,N609SK,186,167,-4,10,IAH,SLC,1195,5,14,0,,0
2011,1,6,4,2036,2225,OO,4455,N807SK,169,156,100,131,IAH,SLC,1195,4,9,0,,0
2011,1,3,1,1836,2107,OO,4455,N817SK,211,171,13,2,IAH,SLC,1195,10,30,0,,0
2011,1,2,7,1829,2052,OO,4455,N803SK,203,175,-2,-5,IAH,SLC,1195,11,17,0,,0
2011,1,27,4,1920,2111,OO,4455,N807SK,171,154,26,55,IAH,SLC,1195,4,13,0,,0
2011,1,28,5,2009,2159,OO,4455,N806SK,170,154,74,104,IAH,SLC,1195,6,10,0,,0
2011,1,26,3,1831,2035,OO,4455,N809SK,184,165,-10,6,IAH,SLC,1195,8,11,0,,0
2011,1,30,7,1841,2058,OO,4455,N804SK,197,166,13,16,IAH,SLC,1195,6,25,0,,0
2011,1,24,1,1833,2047,OO,4455,N802SK,194,163,2,8,IAH,SLC,1195,5,26,0,,0
2011,1,13,4,1821,2029,OO,4455,N821SK,188,166,-16,-4,IAH,SLC,1195,4,18,0,,0
2011,1,14,5,1831,2025,OO,4455,N805SK,174,158,-20,6,IAH,SLC,1195,5,11,0,,0
2011,1,16,7,1827,2049,OO,4455,N809SK,202,182,4,2,IAH,SLC,1195,4,16,0,,0
2011,1,17,1,1812,2051,OO,4455,N812SK,219,200,6,-13,IAH,SLC,1195,5,14,0,,0
2011,1,12,3,1825,2035,OO,4455,N824SK,190,170,-10,0,IAH,SLC,1195,4,16,0,,0
2011,1,31,1,1827,2035,OO,4455,N806SK,188,168,-10,2,IAH,SLC,1195,6,14,0,,0
2011,1,9,7,1930,2155,OO,4455,N805SK,205,172,70,65,IAH,SLC,1195,9,24,0,,0
2011,1,7,5,1825,2027,OO,4455,N806SK,182,163,-18,0,IAH,SLC,1195,6,13,0,,0
2011,1,10,1,1838,2056,OO,4455,N823SK,198,187,11,13,IAH,SLC,1195,3,8,0,,0
2011,1,20,4,1818,2044,OO,4455,N815SK,206,179,-1,-7,IAH,SLC,1195,6,21,0,,0
2011,1,21,5,1839,2102,OO,4455,N800SK,203,187,17,14,IAH,SLC,1195,6,10,0,,0
2011,1,19,3,1910,2115,OO,4455,N815SK,185,162,30,45,IAH,SLC,1195,4,19,0,,0
2011,1,23,7,1834,2041,OO,4455,N810SK,187,168,-4,9,IAH,SLC,1195,7,12,0,,0
2011,1,6,4,630,1150,OO,4461,N802SK,,,,0,IAH,SLC,1195,7,10,0,,1
2011,1,4,2,646,855,OO,4461,N800SK,189,162,-6,16,IAH,SLC,1195,18,9,0,,0
2011,1,27,4,629,833,OO,4461,N803SK,184,160,-28,-1,IAH,SLC,1195,13,11,0,,0
2011,1,28,5,624,828,OO,4461,N806SK,184,167,-33,-6,IAH,SLC,1195,4,13,0,,0
2011,1,25,2,623,830,OO,4461,N805SK,187,165,-31,-7,IAH,SLC,1195,9,13,0,,0
2011,1,26,3,643,852,OO,4461,N821SK,189,166,-9,13,IAH,SLC,1195,13,10,0,,0
2011,1,29,6,624,828,OO,4461,N814SK,184,161,-33,-6,IAH,SLC,1195,5,18,0,,0
2011,1,30,7,620,812,OO,4461,N804SK,172,156,-49,-10,IAH,SLC,1195,5,11,0,,0
2011,1,31,1,630,856,OO,4461,N820SK,206,169,-5,0,IAH,SLC,1195,22,15,0,,0
2011,1,9,7,624,825,OO,4461,N805SK,181,162,-36,-6,IAH,SLC,1195,7,12,0,,0
2011,1,8,6,629,830,OO,4461,N813SK,181,164,-31,-1,IAH,SLC,1195,7,10,0,,0
2011,1,7,5,625,856,OO,4461,N806SK,211,171,-5,-5,IAH,SLC,1195,29,11,0,,0
2011,1,12,3,626,910,OO,4461,N824SK,224,178,9,-4,IAH,SLC,1195,6,40,0,,0
2011,1,11,2,626,904,OO,4461,N813SK,218,193,3,-4,IAH,SLC,1195,8,17,0,,0
2011,1,10,1,629,915,OO,4461,N823SK,226,208,14,-1,IAH,SLC,1195,5,13,0,,0
2011,1,20,4,629,830,OO,4461,N820SK,181,169,-31,-1,IAH,SLC,1195,3,9,0,,0
2011,1,21,5,626,859,OO,4461,N824SK,213,192,-2,-4,IAH,SLC,1195,6,15,0,,0
2011,1,18,2,626,900,OO,4461,N820SK,214,194,-1,-4,IAH,SLC,1195,7,13,0,,0
2011,1,19,3,625,847,OO,4461,N823SK,202,183,-14,-5,IAH,SLC,1195,5,14,0,,0
2011,1,15,6,642,850,OO,4461,N806SK,188,163,-11,12,IAH,SLC,1195,11,14,0,,0
2011,1,22,6,628,908,OO,4461,N823SK,220,183,7,-2,IAH,SLC,1195,7,30,0,,0
2011,1,23,7,625,857,OO,4461,N803SK,212,175,-4,-5,IAH,SLC,1195,27,10,0,,0
2011,1,24,1,630,839,OO,4461,N802SK,189,167,-22,0,IAH,SLC,1195,5,17,0,,0
2011,1,13,4,629,835,OO,4461,N821SK,186,170,-26,-1,IAH,SLC,1195,6,10,0,,0
2011,1,14,5,630,839,OO,4461,N805SK,189,173,-22,0,IAH,SLC,1195,5,11,0,,0
2011,1,17,1,629,901,OO,4461,N814SK,212,194,0,-1,IAH,SLC,1195,5,13,0,,0
2011,1,16,7,629,842,OO,4461,N814SK,193,175,-19,-1,IAH,SLC,1195,8,10,0,,0
2011,1,5,3,626,907,OO,4461,N820SK,221,174,6,-4,IAH,SLC,1195,34,13,0,,0
2011,1,7,5,2104,2211,OO,1118,N743SK,67,44,3,-1,IAH,DFW,224,8,15,0,,0
2011,1,8,6,2110,2214,OO,1118,N768SK,64,41,8,5,IAH,DFW,224,5,18,0,,0
2011,1,9,7,2215,2315,OO,1118,N745SK,60,43,67,70,IAH,DFW,224,3,14,0,,0
2011,1,24,1,2100,2158,OO,1118,N719SK,58,38,-10,-5,IAH,DFW,224,5,15,0,,0
2011,1,22,6,2110,2211,OO,1118,N706SK,61,43,5,5,IAH,DFW,224,4,14,0,,0
2011,1,15,6,2109,2214,OO,1118,N764SK,65,39,8,4,IAH,DFW,224,5,21,0,,0
2011,1,23,7,2059,2201,OO,1118,N770SK,62,41,-7,-6,IAH,DFW,224,5,16,0,,0
2011,1,19,3,2101,2207,OO,1118,N756SK,66,43,-1,-4,IAH,DFW,224,5,18,0,,0
2011,1,18,2,2122,2221,OO,1118,N708SK,59,40,13,17,IAH,DFW,224,7,12,0,,0
2011,1,21,5,2056,2203,OO,1118,N730SK,67,46,-5,-9,IAH,DFW,224,5,16,0,,0
2011,1,20,4,2103,2208,OO,1118,N706SK,65,42,0,-2,IAH,DFW,224,4,19,0,,0
2011,1,17,1,2109,2212,OO,1118,N758SK,63,47,4,4,IAH,DFW,224,5,11,0,,0
2011,1,16,7,2110,2211,OO,1118,N771SK,61,41,3,5,IAH,DFW,224,6,14,0,,0
2011,1,14,5,2105,2208,OO,1118,N738SK,63,42,0,0,IAH,DFW,224,4,17,0,,0
2011,1,13,4,2106,2215,OO,1118,N738SK,69,37,7,1,IAH,DFW,224,10,22,0,,0
2011,1,29,6,1922,2250,OO,1119,N701SK,148,123,-8,2,IAH,DTW,1076,6,19,0,,0
2011,1,8,6,1924,2255,OO,1119,N770SK,151,125,-3,4,IAH,DTW,1076,4,22,0,,0
2011,1,15,6,1925,2309,OO,1119,N793SK,164,131,11,5,IAH,DTW,1076,5,28,0,,0
2011,1,22,6,1921,2252,OO,1119,N701SK,151,124,-6,1,IAH,DTW,1076,3,24,0,,0
2011,1,4,2,927,1312,OO,1120,N743SK,165,133,124,122,IAH,DTW,1076,8,24,0,,0
2011,1,6,4,722,1115,OO,1120,N774SK,173,144,7,-3,IAH,DTW,1076,14,15,0,,0
2011,1,5,3,726,1106,OO,1120,N745SK,160,136,-2,1,IAH,DTW,1076,8,16,0,,0
2011,1,29,6,723,1115,OO,1120,N707SK,172,144,12,-2,IAH,DTW,1076,9,19,0,,0
2011,1,31,1,724,1046,OO,1120,N719SK,142,129,-22,-1,IAH,DTW,1076,5,8,0,,0
2011,1,27,4,724,1115,OO,1120,N730SK,171,141,7,-1,IAH,DTW,1076,8,22,0,,0
2011,1,28,5,719,1115,OO,1120,N773SK,176,149,7,-6,IAH,DTW,1076,9,18,0,,0
2011,1,25,2,727,1105,OO,1120,N706SK,158,127,-3,2,IAH,DTW,1076,7,24,0,,0
2011,1,26,3,721,1105,OO,1120,N719SK,164,142,-3,-4,IAH,DTW,1076,7,15,0,,0
2011,1,8,6,724,1102,OO,1120,N772SK,158,139,-1,-1,IAH,DTW,1076,5,14,0,,0
2011,1,7,5,725,1120,OO,1120,N728SK,175,154,12,0,IAH,DTW,1076,7,14,0,,0
2011,1,10,1,1053,1422,OO,1120,N745SK,149,131,194,208,IAH,DTW,1076,5,13,0,,0
2011,1,11,2,725,1108,OO,1120,N730SK,163,125,0,0,IAH,DTW,1076,6,32,0,,0
2011,1,4,2,728,927,OO,1138,N730SK,179,149,3,3,IAH,PHX,1009,5,25,0,,0
2011,1,6,4,725,933,OO,1138,N754SK,188,169,9,0,IAH,PHX,1009,4,15,0,,0
2011,1,5,3,730,954,OO,1138,N743SK,204,180,30,5,IAH,PHX,1009,5,19,0,,0
2011,1,29,6,2103,2246,OO,1138,N726SK,163,145,1,8,IAH,PHX,1009,5,13,0,,0
2011,1,31,1,724,925,OO,1138,N756SK,181,163,1,-1,IAH,PHX,1009,4,14,0,,0
2011,1,27,4,723,910,OO,1138,N706SK,167,150,-14,-2,IAH,PHX,1009,5,12,0,,0
2011,1,28,5,724,910,OO,1138,N724SK,166,143,-14,-1,IAH,PHX,1009,6,17,0,,0
2011,1,25,2,724,910,OO,1138,N719SK,166,148,-14,-1,IAH,PHX,1009,5,13,0,,0
2011,1,26,3,719,929,OO,1138,N745SK,190,151,5,-6,IAH,PHX,1009,5,34,0,,0
2011,1,7,5,851,1048,OO,1138,N743SK,177,162,84,86,IAH,PHX,1009,4,11,0,,0
2011,1,8,6,2056,2243,OO,1138,N728SK,167,150,-2,1,IAH,PHX,1009,3,14,0,,0
2011,1,10,1,750,955,OO,1138,N740SK,185,160,31,25,IAH,PHX,1009,3,22,0,,0
2011,1,11,2,725,925,OO,1138,N762SK,180,151,1,0,IAH,PHX,1009,5,24,0,,0
2011,1,12,3,723,916,OO,1138,N745SK,173,155,-8,-2,IAH,PHX,1009,4,14,0,,0
2011,1,22,6,2054,2240,OO,1138,N756SK,166,148,-5,-1,IAH,PHX,1009,4,14,0,,0
2011,1,15,6,2114,2257,OO,1138,N762SK,163,140,12,19,IAH,PHX,1009,5,18,0,,0
2011,1,13,4,1807,1925,OO,1112,N745SK,138,118,-7,-1,IAH,COS,809,4,16,0,,0
2011,1,14,5,1823,1940,OO,1112,N756SK,137,112,8,15,IAH,COS,809,7,18,0,,0
2011,1,16,7,1806,1941,OO,1112,N764SK,155,122,9,-2,IAH,COS,809,5,28,0,,0
2011,1,17,1,1809,1939,OO,1112,N793SK,150,134,7,1,IAH,COS,809,6,10,0,,0
2011,1,20,4,1801,1929,OO,1112,N719SK,148,113,-3,-7,IAH,COS,809,5,30,0,,0
2011,1,21,5,1855,2017,OO,1112,N771SK,142,124,45,47,IAH,COS,809,5,13,0,,0
2011,1,18,2,1807,1937,OO,1112,N770SK,150,125,5,-1,IAH,COS,809,6,19,0,,0
2011,1,19,3,1759,1922,OO,1112,N738SK,143,117,-10,-9,IAH,COS,809,4,22,0,,0
2011,1,23,7,1822,1939,OO,1112,N706SK,137,116,7,14,IAH,COS,809,4,17,0,,0
2011,1,15,6,1927,2043,OO,1112,N708SK,136,110,76,79,IAH,COS,809,4,22,0,,0
2011,1,22,6,1804,1930,OO,1112,N719SK,146,121,3,-4,IAH,COS,809,9,16,0,,0
2011,1,24,1,1843,2006,OO,1112,N771SK,143,111,34,35,IAH,COS,809,5,27,0,,0
2011,1,4,2,2137,2301,OO,1114,N754SK,144,117,31,27,IAH,COS,809,5,22,0,,0
2011,1,5,3,2112,2254,OO,1114,N730SK,162,139,24,2,IAH,COS,809,5,18,0,,0
2011,1,6,4,2110,2234,OO,1114,N754SK,144,112,4,0,IAH,COS,809,5,27,0,,0
2011,1,26,3,2100,2212,OO,1114,N726SK,132,112,-18,-10,IAH,COS,809,5,15,0,,0
2011,1,25,2,2102,2210,OO,1114,N756SK,128,110,-20,-8,IAH,COS,809,5,13,0,,0
2011,1,28,5,2100,2210,OO,1114,N773SK,130,108,-20,-10,IAH,COS,809,5,17,0,,0
2011,1,27,4,2105,2211,OO,1114,N706SK,126,110,-19,-5,IAH,COS,809,4,12,0,,0
2011,1,29,6,1448,1556,OO,1114,N707SK,128,111,6,13,IAH,COS,809,4,13,0,,0
2011,1,30,7,2112,2247,OO,1114,N726SK,155,113,17,2,IAH,COS,809,7,35,0,,0
2011,1,31,1,2109,2224,OO,1114,N770SK,135,114,-6,-1,IAH,COS,809,4,17,0,,0
2011,1,12,3,2057,2212,OO,1114,N762SK,135,112,-18,-13,IAH,COS,809,8,15,0,,0
2011,1,11,2,2159,2325,OO,1114,N779SK,146,129,55,49,IAH,COS,809,6,11,0,,0
2011,1,10,1,2108,2221,OO,1114,N745SK,133,117,-9,-2,IAH,COS,809,5,11,0,,0
2011,1,9,7,2111,2231,OO,1114,N730SK,140,114,1,1,IAH,COS,809,11,15,0,,0
2011,1,8,6,1436,1553,OO,1114,N772SK,137,110,3,1,IAH,COS,809,5,22,0,,0
2011,1,7,5,2110,2248,OO,1114,N767SK,158,129,18,0,IAH,COS,809,7,22,0,,0
2011,1,24,1,2142,2244,OO,1114,N770SK,122,103,14,32,IAH,COS,809,5,14,0,,0
2011,1,22,6,1431,1549,OO,1114,N797SK,138,121,-1,-4,IAH,COS,809,5,12,0,,0
2011,1,15,6,1439,1552,OO,1114,N772SK,133,109,2,4,IAH,COS,809,6,18,0,,0
2011,1,23,7,2106,2221,OO,1114,N771SK,135,113,-9,-4,IAH,COS,809,4,18,0,,0
2011,1,19,3,2151,2302,OO,1114,N724SK,131,115,32,41,IAH,COS,809,6,10,0,,0
2011,1,18,2,2109,2239,OO,1114,N758SK,150,120,9,-1,IAH,COS,809,4,26,0,,0
2011,1,21,5,2110,2227,OO,1114,N706SK,137,120,-3,0,IAH,COS,809,6,11,0,,0
2011,1,20,4,2108,2228,OO,1114,N724SK,140,115,-2,-2,IAH,COS,809,6,19,0,,0
2011,1,17,1,2107,2237,OO,1114,N771SK,150,134,7,-3,IAH,COS,809,4,12,0,,0
2011,1,16,7,2101,2220,OO,1114,N706SK,139,117,-10,-9,IAH,COS,809,4,18,0,,0
2011,1,14,5,2110,2225,OO,1114,N779SK,135,109,-5,0,IAH,COS,809,4,22,0,,0
2011,1,13,4,2110,2225,OO,1114,N743SK,135,118,-5,0,IAH,COS,809,4,13,0,,0
2011,1,12,3,725,1106,OO,1120,N772SK,161,134,-2,0,IAH,DTW,1076,5,22,0,,0
2011,1,22,6,721,1122,OO,1120,N797SK,181,146,19,-4,IAH,DTW,1076,8,27,0,,0
2011,1,15,6,713,1104,OO,1120,N772SK,171,141,1,-12,IAH,DTW,1076,7,23,0,,0
2011,1,24,1,735,1137,OO,1120,N770SK,182,133,29,10,IAH,DTW,1076,9,40,0,,0
2011,1,20,4,725,1104,OO,1120,N756SK,159,127,-4,0,IAH,DTW,1076,9,23,0,,0
2011,1,21,5,718,1053,OO,1120,N770SK,155,134,-15,-7,IAH,DTW,1076,7,14,0,,0
2011,1,18,2,724,1116,OO,1120,N724SK,172,145,8,-1,IAH,DTW,1076,15,12,0,,0
2011,1,19,3,724,1059,OO,1120,N708SK,155,134,-9,-1,IAH,DTW,1076,5,16,0,,0
2011,1,13,4,719,1104,OO,1120,N708SK,165,148,-4,-6,IAH,DTW,1076,8,9,0,,0
2011,1,14,5,722,1136,OO,1120,N771SK,194,153,28,-3,IAH,DTW,1076,9,32,0,,0
2011,1,17,1,724,1103,OO,1120,N771SK,159,138,-5,-1,IAH,DTW,1076,5,16,0,,0
2011,1,4,2,949,1043,OO,1124,N754SK,114,98,7,14,IAH,ELP,667,4,12,0,,0
2011,1,6,4,929,1042,OO,1124,N728SK,133,112,6,-6,IAH,ELP,667,4,17,0,,0
2011,1,5,3,1016,1124,OO,1124,N795SK,128,110,48,41,IAH,ELP,667,4,14,0,,0
2011,1,30,7,929,1020,OO,1124,N770SK,111,96,-16,-6,IAH,ELP,667,4,11,0,,0
2011,1,29,6,932,1029,OO,1124,N756SK,117,99,-7,-3,IAH,ELP,667,4,14,0,,0
2011,1,31,1,926,1050,OO,1124,N776SK,144,107,14,-9,IAH,ELP,667,6,31,0,,0
2011,1,27,4,931,1030,OO,1124,N724SK,119,100,-6,-4,IAH,ELP,667,4,15,0,,0
2011,1,28,5,932,1020,OO,1124,N770SK,108,94,-16,-3,IAH,ELP,667,3,11,0,,0
2011,1,25,2,926,1029,OO,1124,N745SK,123,97,-7,-9,IAH,ELP,667,5,21,0,,0
2011,1,26,3,923,1015,OO,1124,N726SK,112,96,-21,-12,IAH,ELP,667,4,12,0,,0
2011,1,9,7,1054,1151,OO,1124,N730SK,117,99,75,79,IAH,ELP,667,3,15,0,,0
2011,1,7,5,1004,1105,OO,1124,N767SK,121,105,29,29,IAH,ELP,667,4,12,0,,0
2011,1,8,6,938,1039,OO,1124,N708SK,121,103,3,3,IAH,ELP,667,4,14,0,,0
2011,1,10,1,942,1045,OO,1124,N708SK,123,102,9,7,IAH,ELP,667,4,17,0,,0
2011,1,11,2,928,1101,OO,1124,N740SK,153,108,25,-7,IAH,ELP,667,7,38,0,,0
2011,1,12,3,930,1029,OO,1124,N762SK,119,99,-7,-5,IAH,ELP,667,4,16,0,,0
2011,1,23,7,927,1027,OO,1124,N724SK,120,98,-9,-8,IAH,ELP,667,5,17,0,,0
2011,1,15,6,931,1016,OO,1124,N764SK,105,87,-20,-4,IAH,ELP,667,3,15,0,,0
2011,1,22,6,930,1026,OO,1124,N719SK,116,96,-10,-5,IAH,ELP,667,4,16,0,,0
2011,1,24,1,1001,1054,OO,1124,N719SK,113,95,18,26,IAH,ELP,667,3,15,0,,0
2011,1,20,4,929,1050,OO,1124,N706SK,141,108,14,-6,IAH,ELP,667,8,25,0,,0
2011,1,21,5,928,1032,OO,1124,N785SK,124,101,-4,-7,IAH,ELP,667,5,18,0,,0
2011,1,18,2,934,1045,OO,1124,N708SK,131,100,9,-1,IAH,ELP,667,4,27,0,,0
2011,1,19,3,927,1025,OO,1124,N793SK,118,97,-11,-8,IAH,ELP,667,4,17,0,,0
2011,1,13,4,937,1026,OO,1124,N743SK,109,90,-10,2,IAH,ELP,667,3,16,0,,0
2011,1,14,5,933,1025,OO,1124,N706SK,112,95,-11,-2,IAH,ELP,667,4,13,0,,0
2011,1,16,7,939,1034,OO,1124,N706SK,115,94,-2,4,IAH,ELP,667,4,17,0,,0
2011,1,17,1,927,1023,OO,1124,N756SK,116,97,-13,-8,IAH,ELP,667,4,15,0,,0
2011,1,5,3,1445,1600,OO,1125,N730SK,135,110,17,0,IAH,ELP,667,10,15,0,,0
2011,1,6,4,1457,1614,OO,1125,N745SK,137,118,31,12,IAH,ELP,667,4,15,0,,0
2011,1,4,2,1540,1648,OO,1125,N766SK,128,102,65,55,IAH,ELP,667,7,19,0,,0
2011,1,26,3,1445,1549,OO,1125,N730SK,124,102,6,0,IAH,ELP,667,6,16,0,,0
2011,1,25,2,1442,1542,OO,1125,N719SK,120,98,-1,-3,IAH,ELP,667,4,18,0,,0
2011,1,28,5,1436,1529,OO,1125,N724SK,113,96,-14,-9,IAH,ELP,667,3,14,0,,0
2011,1,27,4,1445,1542,OO,1125,N756SK,117,100,-1,0,IAH,ELP,667,5,12,0,,0
2011,1,31,1,1501,1619,OO,1125,N724SK,138,108,36,16,IAH,ELP,667,4,26,0,,0
